Unnamed: 0,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,remaining_lease_year,month_extract,year_extract,flat_type_room,flat_model_cat,storey_range_cat,town_cat,latitude,longitude
145,2017-02,PUNGGOL,4 ROOM,267A,PUNGGOL FIELD,07 TO 09,97.0,Premium Apartment,2013,94 years 11 months,478000.0,94.91666666666669,2,2017,4,4,2,17,1.4025016,103.899369
146,2017-02,PUNGGOL,4 ROOM,270B,PUNGGOL FIELD,04 TO 06,93.0,Premium Apartment,2013,94 years 11 months,480000.0,94.91666666666669,2,2017,4,4,1,17,1.4041611,103.89932767954544
147,2017-02,PUNGGOL,4 ROOM,268D,PUNGGOL FIELD,04 TO 06,99.0,Premium Apartment,2013,94 years 11 months,483000.0,94.91666666666669,2,2017,4,4,1,17,1.4025016,103.899369
148,2017-02,PUNGGOL,4 ROOM,269C,PUNGGOL FIELD,07 TO 09,93.0,Premium Apartment,2013,94 years 11 months,490000.0,94.91666666666669,2,2017,4,4,2,17,1.40374655,103.89864297532552
149,2017-02,PUNGGOL,4 ROOM,305A,PUNGGOL RD,07 TO 09,95.0,Premium Apartment,2012,94 years 05 months,493000.0,94.41666666666669,2,2017,4,4,2,17,1.4091997,103.9096751
150,2017-02,PUNGGOL,4 ROOM,303B,PUNGGOL CTRL,10 TO 12,94.0,Premium Apartment,2010,92 years 05 months,495000.0,92.41666666666669,2,2017,4,4,3,17,1.40393605,103.90551354383746
151,2017-02,PUNGGOL,4 ROOM,615A,EDGEFIELD PLAINS,16 TO 18,92.0,Model A,2012,94 years 10 months,498000.0,94.83333333333331,2,2017,4,3,5,17,1.4013995,103.9094513
152,2017-02,PUNGGOL,4 ROOM,289D,PUNGGOL PL,07 TO 09,96.0,Premium Apartment,2013,95 years 01 month,500000.0,95.08333333333331,2,2017,4,4,2,17,1.4020567000000002,103.90362919547758
153,2017-02,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,16 TO 18,92.0,Model A,2012,94 years 10 months,501800.0,94.83333333333331,2,2017,4,3,5,17,1.40305615,103.91008930173136
154,2017-02,PUNGGOL,4 ROOM,288C,PUNGGOL PL,10 TO 12,98.0,Premium Apartment,2013,95 years 01 month,515000.0,95.08333333333331,2,2017,4,4,3,17,1.4025212,103.90368489547755
155,2017-02,PUNGGOL,4 ROOM,267B,PUNGGOL FIELD,07 TO 09,99.0,Premium Apartment,2013,94 years 11 months,516000.0,94.91666666666669,2,2017,4,4,2,17,1.4025016,103.899369
156,2017-02,PUNGGOL,4 ROOM,269C,PUNGGOL FIELD,07 TO 09,99.0,Premium Apartment,2013,94 years 11 months,518000.0,94.91666666666669,2,2017,4,4,2,17,1.40374655,103.89864297532552
157,2017-02,PUNGGOL,4 ROOM,274C,PUNGGOL PL,07 TO 09,93.0,Premium Apartment,2013,95 years 05 months,525000.0,95.41666666666669,2,2017,4,4,2,17,1.4033597,103.90206876758845
158,2017-02,PUNGGOL,4 ROOM,288C,PUNGGOL PL,13 TO 15,98.0,Premium Apartment,2013,95 years 01 month,535000.0,95.08333333333331,2,2017,4,4,4,17,1.4025212,103.90368489547755
159,2017-02,PUNGGOL,5 ROOM,267A,PUNGGOL FIELD,04 TO 06,115.0,Premium Apartment,2013,94 years 11 months,528000.0,94.91666666666669,2,2017,5,4,1,17,1.4025016,103.899369
160,2017-02,PUNGGOL,5 ROOM,617B,PUNGGOL DR,10 TO 12,120.0,Premium Apartment,2013,95 years 07 months,546888.0,95.58333333333331,2,2017,5,4,3,17,1.40213245,103.91220891361915
161,2017-02,PUNGGOL,5 ROOM,269C,PUNGGOL FIELD,04 TO 06,112.0,Premium Apartment,2013,94 years 11 months,568000.0,94.91666666666669,2,2017,5,4,1,17,1.40374655,103.89864297532552
162,2017-02,PUNGGOL,5 ROOM,269C,PUNGGOL FIELD,07 TO 09,112.0,Premium Apartment,2013,94 years 11 months,570000.0,94.91666666666669,2,2017,5,4,2,17,1.40374655,103.89864297532552
163,2017-02,PUNGGOL,5 ROOM,267C,PUNGGOL FIELD,04 TO 06,113.0,Premium Apartment,2013,94 years 11 months,590000.0,94.91666666666669,2,2017,5,4,1,17,1.4025016,103.899369
164,2017-02,PUNGGOL,5 ROOM,288A,PUNGGOL PL,13 TO 15,113.0,Premium Apartment,2013,95 years 01 month,595000.0,95.08333333333331,2,2017,5,4,4,17,1.40232305,103.90315755753768
165,2017-02,PUNGGOL,5 ROOM,268A,PUNGGOL FIELD,13 TO 15,113.0,Premium Apartment,2013,95 years,636000.0,95.0,2,2017,5,4,4,17,1.4025016,103.899369
166,2017-02,QUEENSTOWN,4 ROOM,23,GHIM MOH LINK,01 TO 03,87.0,Model A,2013,95 years 02 months,588000.0,95.16666666666669,2,2017,4,3,0,18,1.3087603,103.78608887143942
167,2017-02,QUEENSTOWN,4 ROOM,28C,DOVER CRES,04 TO 06,95.0,Model A,2012,94 years 01 month,660000.0,94.08333333333331,2,2017,4,3,1,18,1.3057329,103.7823707565637
168,2017-02,QUEENSTOWN,4 ROOM,28C,DOVER CRES,04 TO 06,95.0,Model A,2012,94 years 01 month,700000.0,94.08333333333331,2,2017,4,3,1,18,1.3057329,103.7823707565637
169,2017-02,QUEENSTOWN,4 ROOM,22,GHIM MOH LINK,10 TO 12,92.0,Model A,2013,95 years 02 months,740000.0,95.16666666666669,2,2017,4,3,3,18,1.3092395,103.78569743583036
170,2017-02,QUEENSTOWN,4 ROOM,28B,DOVER CRES,31 TO 33,88.0,Model A,2012,94 years 02 months,743000.0,94.16666666666669,2,2017,4,3,10,18,1.3053821,103.78190340834242
171,2017-02,QUEENSTOWN,4 ROOM,18C,HOLLAND DR,19 TO 21,92.0,Model A,2012,94 years 07 months,780000.0,94.58333333333331,2,2017,4,3,6,18,1.31040465,103.79185364147033
173,2017-02,SEMBAWANG,4 ROOM,490,ADMIRALTY LINK,10 TO 12,94.0,Model A,2010,92 years 06 months,366000.0,92.5,2,2017,4,3,3,19,1.4553484,103.8172466685044
174,2017-02,SEMBAWANG,4 ROOM,489,ADMIRALTY LINK,13 TO 15,96.0,Model A,2010,92 years 06 months,390000.0,92.5,2,2017,4,3,4,19,1.4550756,103.81686057668044
175,2017-02,SENGKANG,2 ROOM,210C,COMPASSVALE LANE,04 TO 06,48.0,Model A,2013,95 years,265000.0,95.0,2,2017,2,3,1,20,1.3843386999999998,103.89936276434848
176,2017-02,SENGKANG,3 ROOM,441A,FERNVALE RD,16 TO 18,69.0,Model A,2012,94 years 01 month,360000.0,94.08333333333331,2,2017,3,3,5,20,1.3912104,103.8753123966421
177,2017-02,SENGKANG,3 ROOM,436B,FERNVALE RD,13 TO 15,69.0,Model A,2010,92 years 01 month,365000.0,92.08333333333331,2,2017,3,3,4,20,1.39283015,103.87686562982182
178,2017-02,SENGKANG,3 ROOM,439B,SENGKANG WEST AVE,13 TO 15,69.0,Model A,2011,93 years,370000.0,93.0,2,2017,3,3,4,20,1.39206055,103.87828758536898
179,2017-02,SENGKANG,4 ROOM,441C,FERNVALE RD,13 TO 15,93.0,Model A,2012,94 years,405000.0,94.0,2,2017,4,3,4,20,1.3921700499999998,103.87468120706389
180,2017-02,SENGKANG,4 ROOM,411A,FERNVALE RD,04 TO 06,95.0,Premium Apartment,2012,94 years 09 months,406000.0,94.75,2,2017,4,4,1,20,1.39055765,103.87686361562112
181,2017-02,SENGKANG,4 ROOM,211D,COMPASSVALE LANE,13 TO 15,95.0,Model A,2013,95 years,410000.0,95.0,2,2017,4,3,4,20,1.38561945,103.89969830297898
182,2017-02,SENGKANG,4 ROOM,270A,SENGKANG CTRL,04 TO 06,93.0,Premium Apartment,2010,92 years 03 months,412000.0,92.25,2,2017,4,4,1,20,1.3858747500000002,103.89413727231482
183,2017-02,SENGKANG,4 ROOM,443C,FERNVALE RD,13 TO 15,94.0,Model A,2012,94 years 09 months,415000.0,94.75,2,2017,4,3,4,20,1.3913145,103.87346904796854
184,2017-02,SENGKANG,4 ROOM,439A,SENGKANG WEST AVE,07 TO 09,94.0,Model A,2011,93 years,420000.0,93.0,2,2017,4,3,2,20,1.39186875,103.8777842074398
185,2017-02,SENGKANG,4 ROOM,443C,FERNVALE RD,10 TO 12,94.0,Model A,2012,94 years 09 months,422000.0,94.75,2,2017,4,3,3,20,1.3913145,103.87346904796854
186,2017-02,SENGKANG,4 ROOM,211A,COMPASSVALE LANE,04 TO 06,93.0,Model A,2013,95 years,422888.0,95.0,2,2017,4,3,1,20,1.3847390000000002,103.89940927569236
187,2017-02,SENGKANG,4 ROOM,410A,FERNVALE RD,16 TO 18,96.0,Premium Apartment,2012,94 years 09 months,425000.0,94.75,2,2017,4,4,5,20,1.39019045,103.87596644124228
188,2017-02,SENGKANG,4 ROOM,434B,FERNVALE RD,07 TO 09,94.0,Premium Apartment,2013,95 years 04 months,435000.0,95.33333333333331,2,2017,4,4,2,20,1.3946049,103.87661418650087
189,2017-02,SENGKANG,4 ROOM,435B,FERNVALE RD,07 TO 09,94.0,Premium Apartment,2013,95 years 04 months,443888.0,95.33333333333331,2,2017,4,4,2,20,1.3932943999999998,103.8767176087375
190,2017-02,SENGKANG,4 ROOM,212C,COMPASSVALE DR,04 TO 06,95.0,Premium Apartment,2012,94 years 08 months,445000.0,94.66666666666669,2,2017,4,4,1,20,1.38615785,103.90096797686412
191,2017-02,SENGKANG,4 ROOM,410A,FERNVALE RD,22 TO 24,96.0,Premium Apartment,2012,94 years 09 months,445000.0,94.75,2,2017,4,4,7,20,1.39019045,103.87596644124228
192,2017-02,SENGKANG,4 ROOM,435B,FERNVALE RD,19 TO 21,94.0,Premium Apartment,2013,95 years 04 months,448000.0,95.33333333333331,2,2017,4,4,6,20,1.3932943999999998,103.8767176087375
193,2017-02,SENGKANG,5 ROOM,212A,COMPASSVALE DR,04 TO 06,115.0,Premium Apartment,2012,94 years 08 months,535000.0,94.66666666666669,2,2017,5,4,1,20,1.3863267,103.901358
194,2017-02,SENGKANG,5 ROOM,434B,FERNVALE RD,22 TO 24,113.0,Premium Apartment,2013,95 years 04 months,535000.0,95.33333333333331,2,2017,5,4,7,20,1.3946049,103.87661418650087
195,2017-02,TAMPINES,4 ROOM,167D,SIMEI LANE,07 TO 09,94.0,DBSS,2011,93 years 11 months,605000.0,93.91666666666669,2,2017,4,1,2,21,1.3428838,103.95911841780872
196,2017-02,TAMPINES,5 ROOM,167B,SIMEI LANE,04 TO 06,110.0,DBSS,2011,93 years 11 months,680000.0,93.91666666666669,2,2017,5,1,1,21,1.3431452,103.95956352890936
197,2017-02,TAMPINES,5 ROOM,167A,SIMEI LANE,07 TO 09,111.0,DBSS,2011,93 years 11 months,710000.0,93.91666666666669,2,2017,5,1,2,21,1.34354365,103.95930910893674
198,2017-02,YISHUN,4 ROOM,452,YISHUN RING RD,01 TO 03,92.0,Model A,2012,94 years 06 months,343000.0,94.5,2,2017,4,3,0,24,1.4311955,103.8442146
199,2017-02,YISHUN,4 ROOM,455,YISHUN ST 41,07 TO 09,93.0,Model A,2013,95 years 06 months,400000.0,95.5,2,2017,4,3,2,24,1.4184937,103.8465573
200,2017-02,YISHUN,4 ROOM,451,YISHUN RING RD,04 TO 06,92.0,Model A,2012,94 years 07 months,403000.0,94.58333333333331,2,2017,4,3,1,24,1.422088,103.84462469996056
201,2017-02,YISHUN,4 ROOM,452,YISHUN RING RD,10 TO 12,92.0,Model A,2012,94 years 06 months,405000.0,94.5,2,2017,4,3,3,24,1.4311955,103.8442146
202,2017-02,YISHUN,4 ROOM,456,YISHUN ST 41,10 TO 12,93.0,Model A,2013,95 years 06 months,408000.0,95.5,2,2017,4,3,3,24,1.4184937,103.8465573
203,2017-02,YISHUN,4 ROOM,445,YISHUN AVE 11,13 TO 15,97.0,Model A,2012,94 years 05 months,460000.0,94.41666666666669,2,2017,4,3,4,24,1.4236023,103.8495581
204,2017-02,YISHUN,4 ROOM,443,YISHUN AVE 11,10 TO 12,97.0,Model A,2012,94 years 05 months,462500.0,94.41666666666669,2,2017,4,3,3,24,1.4236023,103.8495581
205,2017-03,ANG MO KIO,4 ROOM,307C,ANG MO KIO AVE 1,16 TO 18,88.0,Model A,2012,94 years 06 months,630000.0,94.5,3,2017,4,3,5,2,1.3655819,103.84518262960606
206,2017-03,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,07 TO 09,90.0,DBSS,2011,93 years 05 months,690000.0,93.41666666666669,3,2017,4,1,2,2,1.3720898,103.85269347839709
207,2017-03,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,10 TO 12,112.0,DBSS,2011,93 years 05 months,756800.0,93.41666666666669,3,2017,5,1,3,2,1.3719907,103.85303949516164
208,2017-03,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,13 TO 15,120.0,DBSS,2011,93 years 05 months,838000.0,93.41666666666669,3,2017,5,1,4,2,1.3718687,103.85348335
209,2017-03,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,07 TO 09,117.0,DBSS,2011,93 years 05 months,844000.0,93.41666666666669,3,2017,5,1,2,2,1.3718687,103.85348335
211,2017-03,BEDOK,3 ROOM,221B,BEDOK CTRL,16 TO 18,69.0,Model A,2010,92 years 02 months,488000.0,92.16666666666669,3,2017,3,3,5,3,1.32505255,103.93439236650944
212,2017-03,BEDOK,4 ROOM,221A,BEDOK CTRL,04 TO 06,94.0,Model A,2010,92 years 02 months,600000.0,92.16666666666669,3,2017,4,3,1,3,1.3251367,103.93497620800596
213,2017-03,BEDOK,4 ROOM,221C,BEDOK CTRL,01 TO 03,97.0,Model A,2010,92 years 02 months,640000.0,92.16666666666669,3,2017,4,3,0,3,1.3249819,103.9340663667108
214,2017-03,BISHAN,5 ROOM,273A,BISHAN ST 24,01 TO 03,120.0,DBSS,2011,93 years 05 months,810000.0,93.41666666666669,3,2017,5,1,0,4,1.35638725,103.84393683957724
218,2017-03,BUKIT MERAH,3 ROOM,55,HAVELOCK RD,13 TO 15,69.0,Model A,2013,95 years 02 months,480000.0,95.16666666666669,3,2017,3,3,4,6,-37.6771806,175.1572078
219,2017-03,BUKIT MERAH,3 ROOM,80C,TELOK BLANGAH ST 31,37 TO 39,68.0,Premium Apartment,2013,95 years 05 months,580000.0,95.41666666666669,3,2017,3,4,12,6,1.2735167,103.8072500075511
220,2017-03,BUKIT MERAH,3 ROOM,80C,TELOK BLANGAH ST 31,37 TO 39,68.0,Premium Apartment,2013,95 years 05 months,595000.0,95.41666666666669,3,2017,3,4,12,6,1.2735167,103.8072500075511
221,2017-03,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH ST 31,13 TO 15,95.0,Premium Apartment,2013,95 years 05 months,708000.0,95.41666666666669,3,2017,4,4,4,6,1.2736569,103.80656804316428
222,2017-03,BUKIT MERAH,4 ROOM,55,HAVELOCK RD,04 TO 06,89.0,Model A,2013,95 years 02 months,735000.0,95.16666666666669,3,2017,4,3,1,6,-37.6771806,175.1572078
223,2017-03,BUKIT MERAH,4 ROOM,126C,KIM TIAN RD,25 TO 27,87.0,Model A,2013,94 years 11 months,750000.0,94.91666666666669,3,2017,4,3,8,6,1.2823189,103.82929280211113
224,2017-03,BUKIT MERAH,4 ROOM,52,HAVELOCK RD,13 TO 15,94.0,Model A,2013,95 years 02 months,768000.0,95.16666666666669,3,2017,4,3,4,6,52.45272315,-1.849163504341726
225,2017-03,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH ST 31,31 TO 33,95.0,Premium Apartment,2013,95 years 06 months,780000.0,95.5,3,2017,4,4,10,6,1.2736569,103.80656804316428
226,2017-03,BUKIT MERAH,4 ROOM,80A,TELOK BLANGAH ST 31,19 TO 21,95.0,Premium Apartment,2013,95 years 05 months,796000.0,95.41666666666669,3,2017,4,4,6,6,1.2736569,103.80656804316428
227,2017-03,BUKIT PANJANG,4 ROOM,457,SEGAR RD,04 TO 06,93.0,Premium Apartment,2012,94 years 08 months,405000.0,94.66666666666669,3,2017,4,4,1,7,1.388233,103.77076008582844
228,2017-03,BUKIT PANJANG,4 ROOM,455,SEGAR RD,13 TO 15,93.0,Premium Apartment,2012,94 years 08 months,428000.0,94.66666666666669,3,2017,4,4,4,7,1.3881298,103.7716257
229,2017-03,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,07 TO 09,93.0,Type S1,2011,92 years 10 months,798000.0,92.83333333333331,3,2017,4,6,2,8,1.2766102,103.84115963216873
230,2017-03,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,13 TO 15,93.0,Type S1,2011,92 years 10 months,860000.0,92.83333333333331,3,2017,4,6,4,8,1.2766102,103.84115963216873
240,2017-03,CHOA CHU KANG,4 ROOM,476C,CHOA CHU KANG AVE 5,13 TO 15,92.0,Model A,2013,95 years 04 months,410000.0,95.33333333333331,3,2017,4,3,4,9,1.3773428,103.73796871494488
241,2017-03,CLEMENTI,4 ROOM,421,CLEMENTI AVE 1,16 TO 18,92.0,Model A,2013,95 years 06 months,714000.0,95.5,3,2017,4,3,5,10,1.3091734,103.76862939589668
242,2017-03,CLEMENTI,4 ROOM,424,CLEMENTI AVE 1,19 TO 21,99.0,Model A,2013,95 years 06 months,735000.0,95.5,3,2017,4,3,6,10,1.3095766000000002,103.77064090607853
243,2017-03,CLEMENTI,4 ROOM,418,CLEMENTI AVE 1,19 TO 21,99.0,Model A,2013,95 years 06 months,748000.0,95.5,3,2017,4,3,6,10,1.31015975,103.7701752713724
246,2017-03,GEYLANG,4 ROOM,3A,GEYLANG SERAI,07 TO 09,93.0,Model A,2011,93 years 10 months,635000.0,93.83333333333331,3,2017,4,3,2,11,1.3175221,103.89887737183972
247,2017-03,GEYLANG,4 ROOM,2B,GEYLANG SERAI,10 TO 12,93.0,Model A,2011,93 years 09 months,645000.0,93.75,3,2017,4,3,3,11,1.3173786,103.89764465010592
248,2017-03,HOUGANG,2 ROOM,986B,BUANGKOK CRES,07 TO 09,47.0,Model A,2012,94 years 02 months,255000.0,94.16666666666669,3,2017,2,3,2,12,1.3822798500000002,103.88013707556334
249,2017-03,HOUGANG,3 ROOM,986B,BUANGKOK CRES,10 TO 12,67.0,Model A,2012,94 years 02 months,340000.0,94.16666666666669,3,2017,3,3,3,12,1.3822798500000002,103.88013707556334
250,2017-03,JURONG EAST,3 ROOM,23,TEBAN GDNS RD,34 TO 36,72.0,Model A,2013,95 years 06 months,410000.0,95.5,3,2017,3,3,11,13,1.3229101,103.7391379106306
251,2017-03,JURONG EAST,5 ROOM,22,TEBAN GDNS RD,01 TO 03,118.0,Improved,2013,95 years 06 months,490000.0,95.5,3,2017,5,2,0,13,1.32278185,103.73978960230096
252,2017-03,JURONG WEST,3 ROOM,339A,KANG CHING RD,07 TO 09,67.0,Model A,2012,94 years,309888.0,94.0,3,2017,3,3,2,14,1.3378453,103.72134504064049
253,2017-03,JURONG WEST,3 ROOM,339D,KANG CHING RD,01 TO 03,69.0,Model A,2012,94 years,325000.0,94.0,3,2017,3,3,0,14,1.33882645,103.72202190663924
254,2017-03,JURONG WEST,3 ROOM,339A,KANG CHING RD,19 TO 21,67.0,Model A,2012,94 years,347000.0,94.0,3,2017,3,3,6,14,1.3378453,103.72134504064049
255,2017-03,JURONG WEST,3 ROOM,338B,KANG CHING RD,07 TO 09,67.0,Model A,2012,94 years,350000.0,94.0,3,2017,3,3,2,14,1.3381328,103.72206090414554
256,2017-03,JURONG WEST,4 ROOM,337D,TAH CHING RD,04 TO 06,94.0,Model A,2010,92 years 01 month,386000.0,92.08333333333331,3,2017,4,3,1,14,1.3374443,103.72149662847777
257,2017-03,JURONG WEST,4 ROOM,339B,KANG CHING RD,01 TO 03,92.0,Model A,2012,94 years,395000.0,94.0,3,2017,4,3,0,14,1.338166,103.72106510715685
258,2017-03,JURONG WEST,4 ROOM,337D,TAH CHING RD,01 TO 03,94.0,Model A,2010,92 years 01 month,398000.0,92.08333333333331,3,2017,4,3,0,14,1.3374443,103.72149662847777
259,2017-03,JURONG WEST,4 ROOM,338B,KANG CHING RD,04 TO 06,89.0,Model A,2012,94 years,413000.0,94.0,3,2017,4,3,1,14,1.3381328,103.72206090414554
260,2017-03,JURONG WEST,4 ROOM,339B,KANG CHING RD,19 TO 21,92.0,Model A,2012,94 years,470000.0,94.0,3,2017,4,3,6,14,1.338166,103.72106510715685
261,2017-03,JURONG WEST,4 ROOM,339B,KANG CHING RD,19 TO 21,92.0,Model A,2012,94 years,470000.0,94.0,3,2017,4,3,6,14,1.338166,103.72106510715685
262,2017-03,JURONG WEST,5 ROOM,339B,KANG CHING RD,07 TO 09,115.0,Improved,2012,94 years,538000.0,94.0,3,2017,5,2,2,14,1.338166,103.72106510715685
263,2017-03,KALLANG/WHAMPOA,3 ROOM,7,BOON KENG RD,07 TO 09,70.0,DBSS,2011,92 years 11 months,608888.0,92.91666666666669,3,2017,3,1,2,15,1.31677585,103.86189918155178
264,2017-03,KALLANG/WHAMPOA,4 ROOM,39A,BENDEMEER RD,16 TO 18,92.0,Model A,2012,94 years 02 months,680000.0,94.16666666666669,3,2017,4,3,5,15,1.3202362,103.8663098250334
265,2017-03,KALLANG/WHAMPOA,4 ROOM,39A,BENDEMEER RD,25 TO 27,92.0,Model A,2012,94 years 02 months,701888.0,94.16666666666669,3,2017,4,3,8,15,1.3202362,103.8663098250334
266,2017-03,KALLANG/WHAMPOA,4 ROOM,38A,BENDEMEER RD,22 TO 24,89.0,Model A,2012,94 years 02 months,710000.0,94.16666666666669,3,2017,4,3,7,15,1.3201502,103.8668455178284
267,2017-03,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,10 TO 12,107.0,DBSS,2011,92 years 11 months,820000.0,92.91666666666669,3,2017,5,1,3,15,1.31677585,103.86189918155178
272,2017-03,PUNGGOL,3 ROOM,601A,PUNGGOL CTRL,01 TO 03,70.0,Model A,2012,94 years 04 months,340000.0,94.33333333333331,3,2017,3,3,0,17,1.4024843,103.90755895496648
273,2017-03,PUNGGOL,3 ROOM,601A,PUNGGOL CTRL,10 TO 12,70.0,Model A,2012,94 years 04 months,344777.0,94.33333333333331,3,2017,3,3,3,17,1.4024843,103.90755895496648
274,2017-03,PUNGGOL,3 ROOM,601D,PUNGGOL CTRL,13 TO 15,70.0,Model A,2012,94 years 05 months,365000.0,94.41666666666669,3,2017,3,3,4,17,1.4029802,103.90765647513112
275,2017-03,PUNGGOL,3 ROOM,305D,PUNGGOL DR,07 TO 09,69.0,Premium Apartment,2012,94 years 04 months,370000.0,94.33333333333331,3,2017,3,4,2,17,1.3980262,103.9187696
276,2017-03,PUNGGOL,3 ROOM,306D,PUNGGOL DR,16 TO 18,67.0,Premium Apartment,2012,94 years 04 months,378000.0,94.33333333333331,3,2017,3,4,5,17,1.3980262,103.9187696
277,2017-03,PUNGGOL,3 ROOM,288C,PUNGGOL PL,10 TO 12,72.0,Premium Apartment,2013,95 years 01 month,390000.0,95.08333333333331,3,2017,3,4,3,17,1.4025212,103.90368489547755
278,2017-03,PUNGGOL,3 ROOM,306C,PUNGGOL PL,07 TO 09,67.0,Premium Apartment,2012,94 years 04 months,392888.0,94.33333333333331,3,2017,3,4,2,17,1.4064208,103.9061294838126
279,2017-03,PUNGGOL,4 ROOM,601D,PUNGGOL CTRL,04 TO 06,93.0,Model A,2012,94 years 04 months,400000.0,94.33333333333331,3,2017,4,3,1,17,1.4029802,103.90765647513112
280,2017-03,PUNGGOL,4 ROOM,614A,EDGEFIELD PLAINS,04 TO 06,92.0,Model A,2012,94 years 09 months,405000.0,94.75,3,2017,4,3,1,17,1.4013995,103.9094513
281,2017-03,PUNGGOL,4 ROOM,613B,PUNGGOL DR,04 TO 06,93.0,Model A,2012,94 years 09 months,415888.0,94.75,3,2017,4,3,1,17,1.40432085,103.90833461879365
282,2017-03,PUNGGOL,4 ROOM,601A,PUNGGOL CTRL,04 TO 06,93.0,Model A,2012,94 years 04 months,420000.0,94.33333333333331,3,2017,4,3,1,17,1.4024843,103.90755895496648
283,2017-03,PUNGGOL,4 ROOM,602A,PUNGGOL CTRL,04 TO 06,93.0,Model A,2012,94 years 04 months,420000.0,94.33333333333331,3,2017,4,3,1,17,1.40347825,103.9070073463236
284,2017-03,PUNGGOL,4 ROOM,601D,PUNGGOL CTRL,13 TO 15,94.0,Model A,2012,94 years 04 months,425000.0,94.33333333333331,3,2017,4,3,4,17,1.4029802,103.90765647513112
285,2017-03,PUNGGOL,4 ROOM,617D,PUNGGOL DR,07 TO 09,93.0,Premium Apartment,2013,95 years 06 months,425000.0,95.5,3,2017,4,4,2,17,1.40169935,103.91283341535988
286,2017-03,PUNGGOL,4 ROOM,613D,PUNGGOL DR,10 TO 12,93.0,Model A,2012,94 years 09 months,429000.0,94.75,3,2017,4,3,3,17,1.4038703,103.90878698729448
287,2017-03,PUNGGOL,4 ROOM,614A,EDGEFIELD PLAINS,10 TO 12,92.0,Model A,2012,94 years 09 months,430000.0,94.75,3,2017,4,3,3,17,1.4013995,103.9094513
288,2017-03,PUNGGOL,4 ROOM,612B,PUNGGOL DR,07 TO 09,93.0,Model A,2012,94 years 09 months,435000.0,94.75,3,2017,4,3,2,17,1.4049447,103.90805710902164
289,2017-03,PUNGGOL,4 ROOM,615C,EDGEFIELD PLAINS,10 TO 12,96.0,Model A,2012,94 years 09 months,435000.0,94.75,3,2017,4,3,3,17,1.4013995,103.9094513
290,2017-03,PUNGGOL,4 ROOM,617B,PUNGGOL DR,07 TO 09,93.0,Premium Apartment,2013,95 years 06 months,435000.0,95.5,3,2017,4,4,2,17,1.40213245,103.91220891361915
291,2017-03,PUNGGOL,4 ROOM,617D,PUNGGOL DR,10 TO 12,93.0,Premium Apartment,2013,95 years 06 months,435000.0,95.5,3,2017,4,4,3,17,1.40169935,103.91283341535988
292,2017-03,PUNGGOL,4 ROOM,619C,PUNGGOL DR,07 TO 09,93.0,Premium Apartment,2013,95 years 06 months,440000.0,95.5,3,2017,4,4,2,17,1.4024641999999998,103.91072714662886
293,2017-03,PUNGGOL,4 ROOM,617D,PUNGGOL DR,13 TO 15,93.0,Premium Apartment,2013,95 years 06 months,445000.0,95.5,3,2017,4,4,4,17,1.40169935,103.91283341535988
294,2017-03,PUNGGOL,4 ROOM,615A,EDGEFIELD PLAINS,07 TO 09,92.0,Model A,2012,94 years 09 months,445000.0,94.75,3,2017,4,3,2,17,1.4013995,103.9094513
295,2017-03,PUNGGOL,4 ROOM,615B,EDGEFIELD PLAINS,10 TO 12,95.0,Model A,2012,94 years 09 months,445000.0,94.75,3,2017,4,3,3,17,1.4013995,103.9094513
296,2017-03,PUNGGOL,4 ROOM,619A,PUNGGOL DR,04 TO 06,93.0,Premium Apartment,2013,95 years 06 months,445000.0,95.5,3,2017,4,4,1,17,1.4026646,103.91149308845556
297,2017-03,PUNGGOL,4 ROOM,289B,PUNGGOL PL,01 TO 03,95.0,Premium Apartment,2013,95 years,450000.0,95.0,3,2017,4,4,0,17,1.4064548,103.906375
298,2017-03,PUNGGOL,4 ROOM,268D,PUNGGOL FIELD,10 TO 12,93.0,Premium Apartment,2013,94 years 10 months,450888.0,94.83333333333331,3,2017,4,4,3,17,1.4025016,103.899369
299,2017-03,PUNGGOL,4 ROOM,288B,PUNGGOL PL,01 TO 03,99.0,Premium Apartment,2013,95 years,452000.0,95.0,3,2017,4,4,0,17,1.40273545,103.90329458515905
300,2017-03,PUNGGOL,4 ROOM,612C,PUNGGOL DR,13 TO 15,93.0,Model A,2012,94 years 09 months,453000.0,94.75,3,2017,4,3,4,17,1.40516565,103.90783908384084
301,2017-03,PUNGGOL,4 ROOM,618C,PUNGGOL DR,16 TO 18,93.0,Premium Apartment,2013,95 years 06 months,455000.0,95.5,3,2017,4,4,5,17,1.40165785,103.91184046246978
